date,quarter,ticker,company_name,close,ma_25,ma_50,rsi,high_52w,low_52w,per,pbr,q_score,q1,q3,v_score,v1,v2,v3,t_score,qvt_score,timing_label,signal_text,roe,roa,equity_ratio,operating_margin,de_ratio,interest_coverage,ev_ebitda,industry,sector
2024-03-07,2024-Q1,5885.T,"GDEP ADVANCE,Inc.",3471.0,2503.0,2269.0,70.9,4572.0,1647.0,30.1,5.93,47.5,95.0,0.0,30.1,9.1,45.0,50.0,27.5,35.0,高値圏（要注意）,高値圏（要注意！）,21.96,12.07,-,20.9,-,-,12.32,Computer Hardware,Technology
2024-03-07,2024-Q1,5891.T,KAIRIKIYA CO LTD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.88,5.39,-,7.13,0.36,-,6.15,Restaurants,Consumer Cyclical
2024-03-07,2024-Q1,5900.T,"Daiken Co.,Ltd.",778.0,770.0,765.0,72.6,915.0,655.0,25.7,0.32,10.0,20.0,0.0,71.1,63.6,100.0,50.0,37.5,39.5,押し目シグナルなし〜様子見,押し目シグナルなし,1.28,0.97,-,2.17,-,-,1.89,Building Products & Equipment,Industrials
2024-03-07,2024-Q1,5903.T,"Shinpo Co., Ltd.",1274.0,1236.0,1188.0,64.6,1332.0,1061.0,15.2,1.01,40.0,50.0,30.0,70.7,72.7,85.0,50.0,34.8,48.5,押し目シグナルなし〜様子見,押し目シグナルなし,6.7,5.46,-,9.4,0.07,-,5.63,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,5905.T,Nihon Seikan k.k.,1836.0,1790.0,1746.0,76.9,1969.0,1108.0,-8.5,0.63,6.0,20.0,22.0,36.0,45.5,10.0,50.0,10.1,17.4,高値圏（要注意）,高値圏（要注意！）,8.82,-1.71,-,-2.36,0.58,-,977.44,Packaging & Containers,Consumer Cyclical
2024-03-07,2024-Q1,5906.T,"MK Seiko Co., Ltd.",426.0,415.0,399.0,95.7,439.0,342.0,3.8,0.32,47.5,65.0,30.0,87.5,100.0,100.0,50.0,0.0,45.0,高値圏（要注意）,高値圏（要注意！）,11.46,5.16,-,16.1,0.18,-,3.49,Consumer Electronics,Technology
2024-03-07,2024-Q1,5909.T,Corona Corporation,918.0,909.0,906.0,59.4,940.0,800.0,38.2,0.35,15.0,30.0,0.0,62.5,54.5,85.0,50.0,20.5,32.7,高値圏（要注意）,高値圏（要注意！）,0.95,0.41,-,7.88,-,-,7.5,"Furnishings, Fixtures & Appliances",Consumer Cyclical
2024-03-07,2024-Q1,5915.T,Komaihaltec Inc.,1863.0,1908.0,1901.0,53.6,2104.0,1452.0,5.4,0.25,7.5,15.0,30.0,83.0,100.0,85.0,50.0,52.6,47.7,そこそこ押し目,押し目シグナルなし,1.6,0.67,-,-0.61,0.39,-,7.22,Engineering & Construction,Industrials
2024-03-07,2024-Q1,5918.T,"The Takigami Steel Construction Co., Ltd.",7872.0,8025.0,8089.0,49.1,8369.0,6481.0,28.6,0.34,27.5,25.0,30.0,60.6,63.6,65.0,50.0,61.1,49.7,そこそこ押し目,そこそこ押し目,1.96,0.36,-,4.67,0.12,-,10.71,Engineering & Construction,Industrials
2024-03-07,2024-Q1,5921.T,"Kawagishi Bridge Works Co., Ltd.",4228.0,3705.0,3434.0,80.3,4302.0,2339.0,8.1,0.4,0.0,20.0,0.0,79.7,92.7,85.0,50.0,8.4,29.4,高値圏（要注意）,高値圏（要注意！）,3.62,2.34,-,-1.14,-,-,6.01,Steel,Basic Materials
2024-03-07,2024-Q1,5922.T,"Nasu Denki-Tekko Co., Ltd.",9425.0,9174.0,8853.0,54.4,10010.0,7000.0,5.5,0.34,42.5,55.0,30.0,87.5,100.0,100.0,50.0,40.1,56.7,押し目シグナルなし〜様子見,押し目シグナルなし,7.56,4.5,-,16.42,0.1,-,3.85,Metal Fabrication,Industrials
2024-03-07,2024-Q1,5923.T,"TAKADAKIKO (Steel Construction) CO.,LTD.",1069.0,1069.0,1062.0,71.2,1161.0,759.0,-18.6,0.43,35.0,40.0,30.0,63.0,45.5,100.0,50.0,26.5,41.5,高値圏（要注意）,押し目シグナルなし,7.96,3.28,-,5.18,0.15,-,4.97,Engineering & Construction,Industrials
2024-03-07,2024-Q1,5928.T,"Almetax Manufacturing Co., Ltd.",294.0,295.0,295.0,54.5,452.0,264.0,37.1,0.44,20.0,40.0,0.0,67.0,54.5,100.0,50.0,65.8,50.9,そこそこ押し目,押し目シグナルなし,4.77,4.38,-,9.56,-,-,1.8,Building Products & Equipment,Industrials
2024-03-07,2024-Q1,5936.T,"Toyo Shutter Co., Ltd.",652.0,662.0,642.0,53.7,701.0,443.0,5.5,0.42,40.0,50.0,30.0,87.5,100.0,100.0,50.0,35.3,54.3,押し目シグナルなし〜様子見,押し目シグナルなし,8.0,4.04,-,8.19,0.44,-,3.7,Building Products & Equipment,Industrials
2024-03-07,2024-Q1,5939.T,"Otani Kogyo Co.,Ltd.",8377.0,8172.0,7171.0,36.3,15839.0,4169.0,23.1,1.51,37.5,45.0,30.0,54.4,36.4,85.0,50.0,68.8,53.6,そこそこ押し目,押し目シグナルなし,6.47,2.84,-,8.1,0.18,-,6.29,Electrical Equipment & Parts,Industrials
2024-03-07,2024-Q1,5940.T,"Fujisash Co.,Ltd.",821.0,763.0,733.0,77.8,897.0,604.0,4.7,0.43,30.0,45.0,15.0,87.5,100.0,100.0,50.0,18.7,45.4,高値圏（要注意）,高値圏（要注意！）,13.07,2.49,-,2.2,1.14,-,3.87,Building Products & Equipment,Industrials
2024-03-07,2024-Q1,5941.T,"Nakanishi Mfg. Co., Ltd.",1978.0,1959.0,1853.0,52.0,2317.0,1499.0,7.1,1.76,17.5,35.0,30.0,58.7,72.7,45.0,50.0,50.4,42.2,そこそこ押し目,押し目シグナルなし,5.79,4.83,-,-4.31,0.16,-,14.44,"Furnishings, Fixtures & Appliances",Consumer Cyclical
2024-03-07,2024-Q1,5942.T,"Nippon Filcon Co., Ltd.",485.0,490.0,478.0,49.0,536.0,383.0,-12.9,0.42,16.0,10.0,22.0,58.5,45.5,85.0,50.0,54.0,42.8,そこそこ押し目,押し目シグナルなし,-2.93,0.97,-,1.49,0.51,-,7.0,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,5945.T,"Tenryu Saw Mfg. Co., Ltd.",1554.0,1573.0,1559.0,44.5,1732.0,1341.0,8.5,0.37,20.0,40.0,0.0,84.2,92.7,100.0,50.0,56.5,53.6,そこそこ押し目,押し目シグナルなし,4.34,2.88,-,13.15,-,-,3.93,Tools & Accessories,Industrials
2024-03-07,2024-Q1,5950.T,"Japan Power Fastening Co.,Ltd.",101.0,98.0,97.0,66.7,123.0,92.0,15.1,0.63,16.0,10.0,22.0,56.8,81.8,25.0,50.0,38.6,37.1,押し目シグナルなし〜様子見,押し目シグナルなし,-1.43,0.11,-,2.68,0.85,-,20.63,Tools & Accessories,Industrials
2024-03-07,2024-Q1,5951.T,"Dainichi Co., Ltd.",666.0,662.0,663.0,68.6,714.0,600.0,9.3,0.36,25.0,50.0,0.0,84.2,92.7,100.0,50.0,30.7,46.6,押し目シグナルなし〜様子見,押し目シグナルなし,5.72,3.82,-,19.88,-,-,2.85,"Furnishings, Fixtures & Appliances",Consumer Cyclical
2024-03-07,2024-Q1,5952.T,Amatei Incorporated,137.0,134.0,133.0,66.7,168.0,109.0,9.9,1.04,27.5,40.0,15.0,69.6,83.6,65.0,50.0,31.1,42.7,押し目シグナルなし〜様子見,押し目シグナルなし,9.45,2.79,-,3.49,1.2,-,9.54,Tools & Accessories,Industrials
2024-03-07,2024-Q1,5955.T,"Wise Holdings Co.,Ltd.",97.0,81.0,80.0,67.2,156.0,62.0,39.8,1.09,30.0,30.0,30.0,46.5,45.5,45.0,50.0,40.1,38.9,押し目シグナルなし〜様子見,高値圏（要注意！）,2.97,2.03,-,5.37,0.13,-,13.77,Tools & Accessories,Industrials
2024-03-07,2024-Q1,5956.T,"Toso Company, Limited",530.0,525.0,520.0,59.0,535.0,475.0,6.6,0.31,30.0,30.0,30.0,87.5,100.0,100.0,50.0,28.5,48.7,高値圏（要注意）,押し目シグナルなし,4.79,2.85,-,6.16,0.19,-,2.48,"Furnishings, Fixtures & Appliances",Consumer Cyclical
2024-03-07,2024-Q1,5958.T,"Sanyo Industries, Ltd.",3088.0,3130.0,2859.0,49.6,3546.0,1604.0,6.4,0.43,40.0,50.0,30.0,87.5,100.0,100.0,50.0,49.7,59.1,押し目シグナルなし〜様子見,押し目シグナルなし,7.42,4.01,-,9.05,0.03,-,2.9,Building Products & Equipment,Industrials
2024-03-07,2024-Q1,5962.T,"Asaka Industrial Co., Ltd.",1529.0,1518.0,1480.0,69.2,1599.0,1281.0,12.0,0.33,30.0,30.0,30.0,79.3,81.8,100.0,50.0,27.3,45.5,タイミング悪化（要注意）,押し目シグナルなし,4.77,2.31,-,6.39,0.24,-,4.72,Tools & Accessories,Industrials
2024-03-07,2024-Q1,5965.T,Fujimak Corporation,986.0,966.0,866.0,44.8,1072.0,589.0,5.8,0.49,40.0,50.0,30.0,87.5,100.0,100.0,50.0,45.2,57.6,押し目シグナルなし〜様子見,押し目シグナルなし,9.38,4.16,-,7.51,0.18,-,3.52,"Furnishings, Fixtures & Appliances",Consumer Cyclical
2024-03-07,2024-Q1,5966.T,"Kyoto Tool Co., Ltd.",2262.0,2244.0,2204.0,48.9,3017.0,1792.0,12.2,0.44,32.5,35.0,30.0,79.3,81.8,100.0,50.0,55.3,55.7,そこそこ押し目,押し目シグナルなし,4.36,3.55,-,8.54,0.07,-,2.77,Tools & Accessories,Industrials
2024-03-07,2024-Q1,5967.T,"Tone Co., Ltd.",502.0,524.0,511.0,53.2,691.0,356.0,15.5,0.93,40.0,50.0,30.0,64.7,72.7,65.0,50.0,60.6,55.1,そこそこ押し目,押し目シグナルなし,6.28,3.9,-,15.68,0.35,-,8.3,Tools & Accessories,Industrials
2024-03-07,2024-Q1,5969.T,"Lobtex Co., Ltd.",1304.0,1266.0,1247.0,62.1,1437.0,1075.0,81.3,0.5,16.0,10.0,22.0,52.5,45.5,65.0,50.0,27.5,32.0,高値圏（要注意）,押し目シグナルなし,-0.2,0.74,-,1.07,0.55,-,8.33,Tools & Accessories,Industrials
2024-03-07,2024-Q1,5971.T,"Kyowakogyosyo Co.,Ltd.",5425.0,5352.0,5050.0,53.2,5814.0,3844.0,8.6,0.42,22.5,45.0,0.0,84.2,92.7,100.0,50.0,41.0,49.2,押し目シグナルなし〜様子見,押し目シグナルなし,5.19,3.23,-,8.29,-,-,0.01,Tools & Accessories,Industrials
2024-03-07,2024-Q1,5973.T,Toami Corporation,520.0,509.0,494.0,56.6,568.0,444.0,23.4,0.27,25.0,20.0,30.0,60.6,63.6,65.0,50.0,41.6,42.4,押し目シグナルなし〜様子見,押し目シグナルなし,1.23,0.27,-,1.59,0.46,-,11.59,Steel,Basic Materials
2024-03-07,2024-Q1,5974.T,"Chugokukogyo Co.,Ltd.",582.0,594.0,607.0,37.5,855.0,579.0,4.4,0.33,32.5,35.0,30.0,83.0,100.0,85.0,50.0,87.1,67.5,バーゲン（強い押し目）,バーゲン（強い押し目）,6.96,1.82,-,5.64,0.24,-,5.53,Utilities - Regulated Gas,Utilities
2024-03-07,2024-Q1,5982.T,"Maruzen Co., Ltd.",2543.0,2568.0,2549.0,51.3,2692.0,1629.0,8.4,0.8,30.0,60.0,0.0,80.1,83.6,100.0,50.0,44.8,51.6,押し目シグナルなし〜様子見,押し目シグナルなし,10.01,5.31,-,9.47,-,-,3.81,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,5983.T,Iwabuchi Corporation,6909.0,6780.0,6238.0,62.2,7692.0,4262.0,8.2,0.36,40.0,50.0,30.0,84.2,92.7,100.0,50.0,36.8,53.7,押し目シグナルなし〜様子見,押し目シグナルなし,5.25,3.48,-,13.28,0.03,-,4.79,Electrical Equipment & Parts,Industrials
2024-03-07,2024-Q1,5984.T,Kanefusa Corporation,679.0,678.0,674.0,64.3,734.0,643.0,7.6,0.31,30.0,30.0,30.0,87.5,100.0,100.0,50.0,40.8,52.8,押し目シグナルなし〜様子見,押し目シグナルなし,2.0,1.84,-,8.71,0.1,-,2.1,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,5985.T,Suncall Corporation,480.0,468.0,458.0,88.2,605.0,410.0,3.9,0.46,50.0,70.0,30.0,83.0,100.0,85.0,50.0,22.6,51.9,高値圏（要注意）,高値圏（要注意！）,13.56,7.63,-,12.29,0.29,-,5.37,Auto Parts,Consumer Cyclical
2024-03-07,2024-Q1,5986.T,"Molitec Steel Co., Ltd.",245.0,257.0,266.0,55.6,370.0,237.0,15.1,0.36,25.0,20.0,30.0,79.3,81.8,100.0,50.0,64.4,56.2,そこそこ押し目,押し目シグナルなし,3.98,0.77,-,1.87,0.34,-,3.79,Steel,Basic Materials
2024-03-07,2024-Q1,5987.T,ONEX Corporation,1863.0,1892.0,1876.0,41.9,1945.0,802.0,13.2,0.56,30.0,30.0,30.0,79.3,81.8,100.0,50.0,52.7,54.0,そこそこ押し目,押し目シグナルなし,4.31,0.83,-,9.78,0.27,-,3.05,Metal Fabrication,Industrials
2024-03-07,2024-Q1,5990.T,Super Tool Co. Ltd.,1924.0,1896.0,1848.0,58.7,1992.0,1710.0,-17.1,0.44,27.5,25.0,30.0,58.5,45.5,85.0,50.0,39.4,41.8,押し目シグナルなし〜様子見,押し目シグナルなし,1.96,1.39,-,3.65,0.09,-,7.45,Tools & Accessories,Industrials
2024-03-07,2024-Q1,5992.T,"Chuo Spring Co.,Ltd.",832.0,720.0,694.0,84.6,870.0,637.0,10.8,0.25,35.0,40.0,30.0,73.7,92.7,65.0,50.0,0.6,36.4,高値圏（要注意）,高値圏（要注意！）,11.9,1.44,-,2.04,0.27,-,10.65,Auto Parts,Consumer Cyclical
2024-03-07,2024-Q1,5994.T,"Fine Sinter Co., Ltd.",1091.0,1083.0,1067.0,66.3,1573.0,954.0,2.5,0.27,25.0,35.0,15.0,87.5,100.0,100.0,50.0,36.4,49.6,押し目シグナルなし〜様子見,押し目シグナルなし,9.48,2.79,-,2.25,1.07,-,3.55,Metal Fabrication,Industrials
2024-03-07,2024-Q1,5997.T,Kyoritsu Air Tech Inc.,631.0,627.0,610.0,79.2,647.0,435.0,6.5,0.31,32.5,35.0,30.0,87.5,100.0,100.0,50.0,15.5,45.2,高値圏（要注意）,高値圏（要注意！）,4.89,2.39,-,7.96,0.2,-,1.82,Building Products & Equipment,Industrials
2024-03-07,2024-Q1,5998.T,Advanex Inc.,988.0,1005.0,956.0,51.4,1166.0,833.0,6.0,0.42,20.0,30.0,10.0,83.0,100.0,85.0,50.0,60.7,54.6,そこそこ押し目,押し目シグナルなし,3.48,2.92,-,3.39,1.64,-,5.89,Tools & Accessories,Industrials
2024-03-07,2024-Q1,6016.T,Japan Engine Corporation,4612.0,3737.0,3144.0,69.8,5032.0,380.0,9.0,5.8,31.0,40.0,22.0,36.8,47.3,10.0,50.0,16.8,28.2,高値圏（要注意）,高値圏（要注意！）,8.51,2.1,-,6.99,0.58,-,105.59,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6018.T,"The Hanshin Diesel Works, Ltd.",2414.0,2482.0,2285.0,53.1,2699.0,1204.0,11.5,0.52,20.0,40.0,0.0,73.7,92.7,65.0,50.0,40.8,44.8,押し目シグナルなし〜様子見,押し目シグナルなし,5.54,2.51,-,6.13,-,-,9.12,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6022.T,Akasaka Diesels Limited,2530.0,2402.0,2271.0,72.4,4514.0,1342.0,22.1,0.48,23.5,25.0,22.0,71.1,63.6,100.0,50.0,46.6,47.1,押し目シグナルなし〜様子見,高値圏（要注意！）,4.12,2.06,-,1.31,0.51,-,4.7,Aerospace & Defense,Industrials
2024-03-07,2024-Q1,6023.T,"Daihatsu Infinearth Mfg.Co.,Ltd",1423.0,1314.0,1181.0,65.6,1513.0,444.0,7.2,0.78,42.5,55.0,30.0,87.5,100.0,100.0,50.0,29.0,53.0,タイミング悪化（要注意）,押し目シグナルなし,10.21,3.89,-,10.7,0.3,-,4.95,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6029.T,Artra Group Corporation,172.0,180.0,184.0,31.6,412.0,166.0,12.4,1.04,41.0,60.0,22.0,70.7,72.7,85.0,50.0,100.0,70.6,バーゲン（強い押し目）,バーゲン（強い押し目）,16.49,2.14,-,4.73,0.62,-,5.61,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,6037.T,"RAKUMACHI,Inc.",482.0,487.0,505.0,52.9,557.0,377.0,7.1,1.8,50.0,100.0,0.0,64.7,72.7,65.0,50.0,44.8,53.2,押し目シグナルなし〜様子見,押し目シグナルなし,25.43,19.14,-,55.32,-,-,9.71,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,6042.T,"Nikki Co., Ltd.",2605.0,2534.0,2436.0,68.4,2672.0,1646.0,9.0,0.36,33.5,45.0,22.0,79.7,92.7,85.0,50.0,11.6,41.6,高値圏（要注意）,高値圏（要注意！）,5.55,2.62,-,9.11,0.58,-,6.17,Auto Parts,Consumer Cyclical
2024-03-07,2024-Q1,6044.T,Sanki Service Corporation,1369.0,1329.0,1280.0,60.6,1417.0,845.0,10.7,1.74,52.5,75.0,30.0,67.5,65.5,85.0,50.0,27.0,49.0,タイミング悪化（要注意）,押し目シグナルなし,17.55,8.22,-,5.83,0.13,-,7.25,Specialty Business Services,Industrials
2024-03-07,2024-Q1,6054.T,Livesense Inc.,227.0,237.0,244.0,37.3,361.0,221.0,-21.3,1.5,0.0,0.0,0.0,50.7,18.2,100.0,50.0,85.9,45.5,バーゲン（強い押し目）,バーゲン（強い押し目）,-0.1,-4.77,-,-3.56,-,-,0.73,Internet Content & Information,Communication Services
2024-03-07,2024-Q1,6059.T,"UCHIYAMA HOLDINGS Co.,Ltd.",368.0,355.0,357.0,72.7,384.0,247.0,3.3,0.49,36.0,50.0,22.0,77.0,100.0,65.0,50.0,11.0,41.3,高値圏（要注意）,高値圏（要注意！）,15.98,0.91,-,0.86,0.83,-,9.11,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,6061.T,"UNIVERSAL ENGEISHA Co., Ltd.",1580.0,1642.0,1693.0,70.8,2577.0,1371.0,7.1,1.02,57.5,85.0,30.0,78.9,90.9,85.0,50.0,50.6,62.3,そこそこ押し目,押し目シグナルなし,15.38,10.78,-,14.84,0.07,-,6.18,Specialty Retail,Consumer Cyclical
2024-03-07,2024-Q1,6063.T,"Emergency Assistance Japan Co., Ltd.",767.0,826.0,807.0,18.7,993.0,660.0,26.6,1.03,31.0,40.0,22.0,62.5,54.5,85.0,50.0,95.9,63.1,バーゲン（強い押し目）,バーゲン（強い押し目）,5.48,1.57,-,7.49,0.57,-,6.22,Medical Care Facilities,Healthcare
2024-03-07,2024-Q1,6072.T,"Jibannet Holdings Co., Ltd.",169.0,162.0,164.0,62.3,280.0,96.0,76.8,2.68,45.0,60.0,30.0,19.6,9.1,10.0,50.0,36.8,33.8,押し目シグナルなし〜様子見,押し目シグナルなし,19.39,4.01,-,0.49,0.08,-,178.48,Specialty Business Services,Industrials
2024-03-07,2024-Q1,6074.T,JSS Corporation,477.0,487.0,489.0,51.3,587.0,463.0,9.6,0.6,18.5,15.0,22.0,69.2,92.7,50.0,50.0,74.7,54.1,そこそこ押し目,押し目シグナルなし,-,-,-,7.58,0.63,-,-,Leisure,Consumer Cyclical
2024-03-07,2024-Q1,6082.T,"RIDE ON EXPRESS HOLDINGS Co., Ltd.",1079.0,1030.0,1012.0,71.5,1104.0,963.0,22.3,1.27,35.0,40.0,30.0,58.9,36.4,100.0,50.0,14.3,36.1,高値圏（要注意）,高値圏（要注意！）,5.21,3.75,-,3.92,0.37,-,4.79,Internet Retail,Consumer Cyclical
2024-03-07,2024-Q1,6083.T,"ERI Holdings Co., Ltd.",1751.0,1759.0,1724.0,61.3,2223.0,1179.0,6.0,1.86,65.0,100.0,30.0,70.7,72.7,85.0,50.0,46.3,60.7,押し目シグナルなし〜様子見,押し目シグナルなし,35.0,16.2,-,20.28,0.39,-,7.61,Specialty Business Services,Industrials
2024-03-07,2024-Q1,6087.T,"ABIST Co.,Ltd.",3034.0,2980.0,2936.0,78.8,3343.0,2686.0,18.6,1.72,32.5,65.0,0.0,56.5,54.5,65.0,50.0,21.5,36.8,高値圏（要注意）,高値圏（要注意！）,10.23,6.68,-,11.73,-,-,9.02,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6090.T,"Human Metabolome Technologies, Inc.",617.0,623.0,624.0,50.0,751.0,564.0,17.3,1.92,50.0,70.0,30.0,56.5,54.5,65.0,50.0,68.8,58.4,そこそこ押し目,押し目シグナルなし,11.04,5.24,-,29.55,0.06,-,9.62,Diagnostics & Research,Healthcare
2024-03-07,2024-Q1,6091.T,Wesco Holdings Inc.,500.0,499.0,493.0,56.3,505.0,412.0,7.6,0.41,22.5,45.0,0.0,83.0,100.0,85.0,50.0,28.2,44.6,高値圏（要注意）,押し目シグナルなし,5.54,2.98,-,7.56,-,-,5.58,Engineering & Construction,Industrials
2024-03-07,2024-Q1,6092.T,"EnBio Holdings, Inc",574.0,572.0,565.0,64.7,759.0,541.0,8.0,0.53,22.5,30.0,15.0,79.7,92.7,85.0,50.0,55.1,52.4,そこそこ押し目,押し目シグナルなし,-2.33,3.3,-,13.31,1.18,-,7.84,Specialty Business Services,Industrials
2024-03-07,2024-Q1,6093.T,"Escrow Agent Japan, Inc.",129.0,127.0,126.0,64.8,140.0,120.0,23.0,1.61,22.5,45.0,0.0,48.4,36.4,65.0,50.0,42.8,37.9,押し目シグナルなし〜様子見,押し目シグナルなし,5.55,3.93,-,10.02,-,-,10.18,Specialty Business Services,Industrials
2024-03-07,2024-Q1,6096.T,RareJob Inc.,843.0,886.0,868.0,29.6,1540.0,787.0,70.3,4.01,17.5,20.0,15.0,32.0,0.0,65.0,50.0,99.3,49.6,バーゲン（強い押し目）,バーゲン（強い押し目）,3.62,0.89,-,2.7,1.18,-,8.85,Education & Training Services,Consumer Defensive
2024-03-07,2024-Q1,6125.T,"Okamoto Machine Tool Works, Ltd.",6147.0,5568.0,5471.0,88.3,6370.0,4349.0,17.9,0.99,10.0,20.0,30.0,70.7,72.7,85.0,50.0,6.4,29.0,高値圏（要注意）,高値圏（要注意！）,3.99,2.15,-,-1.62,0.19,-,5.22,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6137.T,"Koike Sanso Kogyo Co.,Ltd.",993.0,915.0,851.0,67.1,1055.0,408.0,7.9,0.48,37.5,45.0,30.0,83.0,100.0,85.0,50.0,18.5,46.3,高値圏（要注意）,高値圏（要注意！）,6.42,3.22,-,11.09,0.16,-,7.15,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6138.T,"Dijet Industrial Co., Ltd.",792.0,787.0,787.0,61.5,923.0,733.0,6.5,0.27,28.5,35.0,22.0,83.0,100.0,85.0,50.0,55.7,55.7,そこそこ押し目,押し目シグナルなし,7.39,1.57,-,5.1,0.61,-,5.0,Metal Fabrication,Industrials
2024-03-07,2024-Q1,6144.T,"Seibu Electric & Machinery Co., Ltd.",1499.0,1441.0,1410.0,69.2,1534.0,1229.0,6.9,0.7,47.5,65.0,30.0,83.0,100.0,85.0,50.0,18.1,49.5,高値圏（要注意）,高値圏（要注意！）,11.28,5.39,-,13.33,0.01,-,6.37,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6145.T,"Nittoku Co.,Ltd.",1855.0,1801.0,1830.0,63.0,2971.0,1684.0,12.3,0.8,42.5,55.0,30.0,79.3,81.8,100.0,50.0,61.9,61.2,そこそこ押し目,押し目シグナルなし,7.75,4.96,-,15.97,0.16,-,4.31,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6147.T,"Yamazaki Co., Ltd.",352.0,342.0,338.0,68.6,610.0,301.0,-15.9,1.38,0.0,0.0,10.0,35.7,18.2,50.0,50.0,32.3,22.7,押し目シグナルなし〜様子見,押し目シグナルなし,-18.69,-3.2,-,-20.34,1.63,-,-33.29,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6149.T,"Odawara Engineering Co., Ltd.",1688.0,1775.0,1838.0,46.7,2457.0,1427.0,4.2,0.52,35.0,70.0,0.0,87.5,100.0,100.0,50.0,61.8,61.4,そこそこ押し目,押し目シグナルなし,13.24,7.23,-,19.41,-,-,0.65,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6150.T,"Takeda Machinery Co., Ltd.",3086.0,3000.0,2877.0,67.8,3234.0,2287.0,11.0,0.53,35.0,40.0,30.0,84.2,92.7,100.0,50.0,30.6,49.9,押し目シグナルなし〜様子見,押し目シグナルなし,4.91,3.07,-,16.23,0.22,-,4.85,Metal Fabrication,Industrials
2024-03-07,2024-Q1,6155.T,"Takamatsu Machinery Co., Ltd.",500.0,493.0,495.0,77.3,580.0,470.0,-41.0,0.34,0.0,0.0,30.0,63.0,45.5,100.0,50.0,27.8,30.3,高値圏（要注意）,高値圏（要注意！）,-0.94,-0.29,-,-1.55,0.08,-,2.42,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6156.T,A-One Seimitsu Inc.,1839.0,1840.0,1812.0,63.9,1875.0,1526.0,-52.9,1.29,10.0,20.0,0.0,28.2,18.2,25.0,50.0,30.8,23.0,押し目シグナルなし〜様子見,押し目シグナルなし,-2.34,1.05,-,7.32,-,-,20.68,Tools & Accessories,Industrials
2024-03-07,2024-Q1,6157.T,"NS Tool Co., Ltd.",933.0,946.0,958.0,52.8,1108.0,902.0,18.9,1.26,30.0,60.0,0.0,67.0,54.5,100.0,50.0,72.3,56.4,そこそこ押し目,押し目シグナルなし,7.03,5.66,-,21.96,-,-,4.93,Tools & Accessories,Industrials
2024-03-07,2024-Q1,6158.T,"Waida Mfg. Co.,Ltd.",1012.0,1002.0,983.0,74.3,1040.0,854.0,21.7,0.63,27.5,25.0,30.0,71.1,63.6,100.0,50.0,21.5,40.0,高値圏（要注意）,高値圏（要注意！）,0.98,0.68,-,3.5,0.05,-,4.18,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6159.T,"Micron Machinery Co., Ltd.",1368.0,1422.0,1443.0,40.2,1724.0,1226.0,8.4,0.46,32.5,35.0,30.0,84.2,92.7,100.0,50.0,84.5,67.1,バーゲン（強い押し目）,そこそこ押し目,6.74,2.41,-,0.2,0.02,-,2.0,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6161.T,Estic Corporation,857.0,857.0,863.0,53.7,1100.0,753.0,7.5,0.8,35.0,70.0,0.0,83.4,90.9,100.0,50.0,65.8,61.4,そこそこ押し目,押し目シグナルなし,10.27,7.42,-,18.42,-,-,4.64,Specialty Industrial Machinery,Industrials
2024-03-07,2024-Q1,6165.T,"Punch Industry Co., Ltd.",403.0,393.0,386.0,69.4,534.0,359.0,8.9,0.52,32.5,35.0,30.0,84.2,92.7,100.0,50.0,38.3,51.7,押し目シグナルなし〜様子見,押し目シグナルなし,4.2,4.12,-,5.79,0.14,-,3.18,Tools & Accessories,Industrials
2024-03-07,2024-Q1,6171.T,C.E.Management Integrated Laboratory Co.Ltd,312.0,307.0,308.0,61.3,342.0,279.0,9.2,0.86,42.5,55.0,30.0,80.1,83.6,100.0,50.0,32.6,51.7,押し目シグナルなし〜様子見,押し目シグナルなし,9.6,5.82,-,14.78,0.12,-,4.36,Engineering & Construction,Industrials
